"SUBJECT"	"GENE"	"N"	"TOTAL"	"FREQ"
"183"	"hemC_26a"	"TRBV21-1"	18	31012	0.000580420482393912
"184"	"hemC_26a"	"TRBV23-1"	4	31012	0.000128982329420869
"185"	"hemC_26a"	"TRBV24-1"	491	31012	0.0158325809364117
"186"	"hemC_26a"	"TRBV25-1"	7	31012	0.000225719076486521
"187"	"hemC_26a"	"TRBV26"	0	31012	0
"188"	"hemC_26a"	"TRBV27"	2023	31012	0.0652328131046047
"189"	"hemC_26a"	"TRBV28"	249	31012	0.00802915000644912
"190"	"hemC_26a"	"TRBV29-1"	3596	31012	0.115955114149362
"191"	"hemC_26a"	"TRBV3-1"	27	31012	0.000870630723590868
"192"	"hemC_26a"	"TRBV3-2"	0	31012	0
"193"	"hemC_26a"	"TRBV30"	1330	31012	0.0428866245324391
"194"	"hemC_26a"	"TRBV4-1"	30	31012	0.00096736747065652
"195"	"hemC_26a"	"TRBV4-2"	135	31012	0.00435315361795434
"196"	"hemC_26a"	"TRBV4-3"	186	31012	0.00599767831807042
"197"	"hemC_26a"	"TRBV5-1"	848	31012	0.0273442538372243
"198"	"hemC_26a"	"TRBV5-3"	114	31012	0.00367599638849478
"199"	"hemC_26a"	"TRBV5-4"	738	31012	0.0237972397781504
"200"	"hemC_26a"	"TRBV5-5"	742	31012	0.0239262221075713
"201"	"hemC_26a"	"TRBV5-6"	435	31012	0.0140268283245195
"202"	"hemC_26a"	"TRBV5-7"	48	31012	0.00154778795305043
"203"	"hemC_26a"	"TRBV5-8"	23	31012	0.000741648394169999
"204"	"hemC_26a"	"TRBV6-1"	2595	31012	0.083677286211789
"205"	"hemC_26a"	"TRBV6-23"	804	31012	0.0259254482135947
"206"	"hemC_26a"	"TRBV6-4"	882	31012	0.0284406036373017
"207"	"hemC_26a"	"TRBV6-5"	3540	31012	0.114149361537469
"208"	"hemC_26a"	"TRBV6-6"	1014	31012	0.0326970205081904
"209"	"hemC_26a"	"TRBV6-7"	1	31012	3.22455823552173e-05
"210"	"hemC_26a"	"TRBV6-8"	318	31012	0.0102540951889591
"211"	"hemC_26a"	"TRBV6-9"	1	31012	3.22455823552173e-05
"212"	"hemC_26a"	"TRBV7-1"	2	31012	6.44911647104347e-05
"213"	"hemC_26a"	"TRBV7-2"	486	31012	0.0156713530246356
"214"	"hemC_26a"	"TRBV7-3"	188	31012	0.00606216948278086
"215"	"hemC_26a"	"TRBV7-4"	285	31012	0.00918999097123694
"216"	"hemC_26a"	"TRBV7-6"	1000	31012	0.0322455823552173
"217"	"hemC_26a"	"TRBV7-7"	39	31012	0.00125757771185348
"218"	"hemC_26a"	"TRBV7-8"	7	31012	0.000225719076486521
"219"	"hemC_26a"	"TRBV7-9"	864	31012	0.0278601831549078
"220"	"hemC_26a"	"TRBV9"	28	31012	0.000902876305946085
"221"	"hemC_26b"	"TRBV1"	0	30123	0
"222"	"hemC_26b"	"TRBV10-1"	102	30123	0.00338611692062544
"223"	"hemC_26b"	"TRBV10-2"	16	30123	0.000531155595392225
"224"	"hemC_26b"	"TRBV10-3"	560	30123	0.0185904458387279
"225"	"hemC_26b"	"TRBV11-1"	679	30123	0.0225409155794576
"226"	"hemC_26b"	"TRBV11-2"	146	30123	0.00484679480795405
"227"	"hemC_26b"	"TRBV11-3"	5	30123	0.00016598612356007
"228"	"hemC_26b"	"TRBV12-34"	2116	30123	0.0702453274906218
"229"	"hemC_26b"	"TRBV12-5"	11	30123	0.000365169471832155
"230"	"hemC_26b"	"TRBV13"	180	30123	0.00597550044816253
"231"	"hemC_26b"	"TRBV14"	40	30123	0.00132788898848056
"232"	"hemC_26b"	"TRBV15"	1574	30123	0.0522524316967102
"233"	"hemC_26b"	"TRBV16"	0	30123	0
"234"	"hemC_26b"	"TRBV18"	646	30123	0.0214454071639611
"235"	"hemC_26b"	"TRBV19"	3222	30123	0.106961458022109
"236"	"hemC_26b"	"TRBV2"	11	30123	0.000365169471832155
"237"	"hemC_26b"	"TRBV20-1"	722	30123	0.0239683962420742
"238"	"hemC_26b"	"TRBV21-1"	36	30123	0.00119510008963251
"239"	"hemC_26b"	"TRBV23-1"	3	30123	9.95916741360422e-05
"240"	"hemC_26b"	"TRBV24-1"	353	30123	0.011718620323341
"241"	"hemC_26b"	"TRBV25-1"	4	30123	0.000132788898848056
"242"	"hemC_26b"	"TRBV26"	0	30123	0
"243"	"hemC_26b"	"TRBV27"	2404	30123	0.0798061282076818
"244"	"hemC_26b"	"TRBV28"	144	30123	0.00478040035853003
"245"	"hemC_26b"	"TRBV29-1"	4248	30123	0.141021810576636
"246"	"hemC_26b"	"TRBV3-1"	0	30123	0
"247"	"hemC_26b"	"TRBV3-2"	0	30123	0
"248"	"hemC_26b"	"TRBV30"	715	30123	0.0237360156690901
"249"	"hemC_26b"	"TRBV4-1"	14	30123	0.000464761145968197
"250"	"hemC_26b"	"TRBV4-2"	47	30123	0.00156026956146466
"251"	"hemC_26b"	"TRBV4-3"	135	30123	0.0044816253361219
"252"	"hemC_26b"	"TRBV5-1"	591	30123	0.0196195598048003
"253"	"hemC_26b"	"TRBV5-3"	21	30123	0.000697141718952296
"254"	"hemC_26b"	"TRBV5-4"	556	30123	0.0184576569398798
"255"	"hemC_26b"	"TRBV5-5"	316	30123	0.0104903230089964
"256"	"hemC_26b"	"TRBV5-6"	908	30123	0.0301430800385088
"257"	"hemC_26b"	"TRBV5-7"	18	30123	0.000597550044816253
"258"	"hemC_26b"	"TRBV5-8"	5	30123	0.00016598612356007
"259"	"hemC_26b"	"TRBV6-1"	1787	30123	0.0593234405603692
"260"	"hemC_26b"	"TRBV6-23"	853	30123	0.028317232679348
"261"	"hemC_26b"	"TRBV6-4"	314	30123	0.0104239285595724
"262"	"hemC_26b"	"TRBV6-5"	2702	30123	0.089698901171862
"263"	"hemC_26b"	"TRBV6-6"	689	30123	0.0228728878265777
"264"	"hemC_26b"	"TRBV6-7"	1	30123	3.31972247120141e-05
"265"	"hemC_26b"	"TRBV6-8"	393	30123	0.0130465093118215
"266"	"hemC_26b"	"TRBV6-9"	19	30123	0.000630747269528267
"267"	"hemC_26b"	"TRBV7-1"	0	30123	0
"268"	"hemC_26b"	"TRBV7-2"	354	30123	0.011751817548053
"269"	"hemC_26b"	"TRBV7-3"	53	30123	0.00175945290973675
"270"	"hemC_26b"	"TRBV7-4"	64	30123	0.0021246223815689
"271"	"hemC_26b"	"TRBV7-6"	1856	30123	0.0616140490654981
"272"	"hemC_26b"	"TRBV7-7"	39	30123	0.00129469176376855
"273"	"hemC_26b"	"TRBV7-8"	3	30123	9.95916741360422e-05
"274"	"hemC_26b"	"TRBV7-9"	440	30123	0.0146067788732862
"275"	"hemC_26b"	"TRBV9"	8	30123	0.000265577797696113
"276"	"hemC_27"	"TRBV1"	0	27485	0
"277"	"hemC_27"	"TRBV10-1"	72	27485	0.00261961069674368
"278"	"hemC_27"	"TRBV10-2"	40	27485	0.00145533927596871
"279"	"hemC_27"	"TRBV10-3"	236	27485	0.00858650172821539
"280"	"hemC_27"	"TRBV11-1"	221	27485	0.00804074949972712
"281"	"hemC_27"	"TRBV11-2"	302	27485	0.0109878115335638
"282"	"hemC_27"	"TRBV11-3"	1	27485	3.63834818992178e-05
"283"	"hemC_27"	"TRBV12-34"	2947	27485	0.107222121156995
"284"	"hemC_27"	"TRBV12-5"	20	27485	0.000727669637984355
"285"	"hemC_27"	"TRBV13"	894	27485	0.0325268328179007
"286"	"hemC_27"	"TRBV14"	45	27485	0.0016372566854648
"287"	"hemC_27"	"TRBV15"	872	27485	0.0317263962161179
"288"	"hemC_27"	"TRBV16"	0	27485	0
"289"	"hemC_27"	"TRBV18"	461	27485	0.0167727851555394
"290"	"hemC_27"	"TRBV19"	2366	27485	0.0860833181735492
"291"	"hemC_27"	"TRBV2"	11	27485	0.000400218300891395
"292"	"hemC_27"	"TRBV20-1"	663	27485	0.0241222484991814
"293"	"hemC_27"	"TRBV21-1"	28	27485	0.0010187374931781
"294"	"hemC_27"	"TRBV23-1"	1	27485	3.63834818992178e-05
"295"	"hemC_27"	"TRBV24-1"	227	27485	0.00825905039112243
"296"	"hemC_27"	"TRBV25-1"	16	27485	0.000582135710387484
"297"	"hemC_27"	"TRBV26"	0	27485	0
"298"	"hemC_27"	"TRBV27"	1627	27485	0.0591959250500273
"299"	"hemC_27"	"TRBV28"	207	27485	0.00753138075313808
"300"	"hemC_27"	"TRBV29-1"	1736	27485	0.063161724577042
"301"	"hemC_27"	"TRBV3-1"	9	27485	0.00032745133709296
"302"	"hemC_27"	"TRBV3-2"	1	27485	3.63834818992178e-05
"303"	"hemC_27"	"TRBV30"	428	27485	0.0155721302528652
"304"	"hemC_27"	"TRBV4-1"	34	27485	0.0012370383845734
"305"	"hemC_27"	"TRBV4-2"	124	27485	0.004511551755503
"306"	"hemC_27"	"TRBV4-3"	211	27485	0.00767691468073495
"307"	"hemC_27"	"TRBV5-1"	331	27485	0.0120429325086411
"308"	"hemC_27"	"TRBV5-3"	142	27485	0.00516645442968892
"309"	"hemC_27"	"TRBV5-4"	549	27485	0.0199745315626705
"310"	"hemC_27"	"TRBV5-5"	576	27485	0.0209568855739494
"311"	"hemC_27"	"TRBV5-6"	1794	27485	0.0652719665271966
"312"	"hemC_27"	"TRBV5-7"	55	27485	0.00200109150445698
"313"	"hemC_27"	"TRBV5-8"	38	27485	0.00138257231217027
"314"	"hemC_27"	"TRBV6-1"	976	27485	0.0355102783336365
"315"	"hemC_27"	"TRBV6-23"	733	27485	0.0266690922321266
"316"	"hemC_27"	"TRBV6-4"	702	27485	0.0255412042932509
"317"	"hemC_27"	"TRBV6-5"	5079	27485	0.184791704566127
"318"	"hemC_27"	"TRBV6-6"	645	27485	0.0234673458249955
"319"	"hemC_27"	"TRBV6-7"	0	27485	0
"320"	"hemC_27"	"TRBV6-8"	3	27485	0.000109150445697653
"321"	"hemC_27"	"TRBV6-9"	1	27485	3.63834818992178e-05
"322"	"hemC_27"	"TRBV7-1"	0	27485	0
"323"	"hemC_27"	"TRBV7-2"	817	27485	0.0297253047116609
"324"	"hemC_27"	"TRBV7-3"	23	27485	0.000836820083682008
"325"	"hemC_27"	"TRBV7-4"	106	27485	0.00385664908131708
"326"	"hemC_27"	"TRBV7-6"	207	27485	0.00753138075313808
"327"	"hemC_27"	"TRBV7-7"	6	27485	0.000218300891395307
"328"	"hemC_27"	"TRBV7-8"	7	27485	0.000254684373294524
"329"	"hemC_27"	"TRBV7-9"	878	27485	0.0319446971075132
"330"	"hemC_27"	"TRBV9"	17	27485	0.000618519192286702
"331"	"hemC_27a"	"TRBV1"	0	12762	0
"332"	"hemC_27a"	"TRBV10-1"	53	12762	0.00415295408243222
"333"	"hemC_27a"	"TRBV10-2"	24	12762	0.00188058298072402
"334"	"hemC_27a"	"TRBV10-3"	88	12762	0.00689547092932142
"335"	"hemC_27a"	"TRBV11-1"	63	12762	0.00493653032440056
"336"	"hemC_27a"	"TRBV11-2"	64	12762	0.0050148879485974
"337"	"hemC_27a"	"TRBV11-3"	0	12762	0
"338"	"hemC_27a"	"TRBV12-34"	1426	12762	0.111737972104686
"339"	"hemC_27a"	"TRBV12-5"	11	12762	0.000861933866165178
"340"	"hemC_27a"	"TRBV13"	491	12762	0.0384735934806457
"341"	"hemC_27a"	"TRBV14"	7	12762	0.00054850336937784
"342"	"hemC_27a"	"TRBV15"	455	12762	0.0356527190095596
"343"	"hemC_27a"	"TRBV16"	0	12762	0
"344"	"hemC_27a"	"TRBV18"	241	12762	0.0188841874314371
"345"	"hemC_27a"	"TRBV19"	1107	12762	0.0867418899858956
"346"	"hemC_27a"	"TRBV2"	9	12762	0.000705218617771509
"347"	"hemC_27a"	"TRBV20-1"	298	12762	0.0233505720106566
"348"	"hemC_27a"	"TRBV21-1"	23	12762	0.00180222535652719
"349"	"hemC_27a"	"TRBV23-1"	1	12762	7.83576241968344e-05
"350"	"hemC_27a"	"TRBV24-1"	85	12762	0.00666039805673092
"351"	"hemC_27a"	"TRBV25-1"	13	12762	0.00101864911455885
"352"	"hemC_27a"	"TRBV26"	0	12762	0
"353"	"hemC_27a"	"TRBV27"	868	12762	0.0680144178028522
"354"	"hemC_27a"	"TRBV28"	68	12762	0.00532831844538474
"355"	"hemC_27a"	"TRBV29-1"	641	12762	0.0502272371101708
"356"	"hemC_27a"	"TRBV3-1"	9	12762	0.000705218617771509
"357"	"hemC_27a"	"TRBV3-2"	1	12762	7.83576241968344e-05
"358"	"hemC_27a"	"TRBV30"	123	12762	0.00963798777621063
"359"	"hemC_27a"	"TRBV4-1"	24	12762	0.00188058298072402
"360"	"hemC_27a"	"TRBV4-2"	105	12762	0.00822755054066761
"361"	"hemC_27a"	"TRBV4-3"	78	12762	0.00611189468735308
"362"	"hemC_27a"	"TRBV5-1"	131	12762	0.0102648487697853
"363"	"hemC_27a"	"TRBV5-3"	131	12762	0.0102648487697853
"364"	"hemC_27a"	"TRBV5-4"	303	12762	0.0237423601316408
"365"	"hemC_27a"	"TRBV5-5"	414	12762	0.0324400564174894
"366"	"hemC_27a"	"TRBV5-6"	1094	12762	0.0857232408713368
"367"	"hemC_27a"	"TRBV5-7"	49	12762	0.00383952358564488
"368"	"hemC_27a"	"TRBV5-8"	32	12762	0.0025074439742987
"369"	"hemC_27a"	"TRBV6-1"	561	12762	0.0439586271744241
"370"	"hemC_27a"	"TRBV6-23"	431	12762	0.0337721360288356
"371"	"hemC_27a"	"TRBV6-4"	401	12762	0.0314214073029306
"372"	"hemC_27a"	"TRBV6-5"	1763	12762	0.138144491459019
"373"	"hemC_27a"	"TRBV6-6"	283	12762	0.0221752076477041
"374"	"hemC_27a"	"TRBV6-7"	0	12762	0
"375"	"hemC_27a"	"TRBV6-8"	1	12762	7.83576241968344e-05
"376"	"hemC_27a"	"TRBV6-9"	0	12762	0
"377"	"hemC_27a"	"TRBV7-1"	0	12762	0
"378"	"hemC_27a"	"TRBV7-2"	219	12762	0.0171603196991067
"379"	"hemC_27a"	"TRBV7-3"	14	12762	0.00109700673875568
"380"	"hemC_27a"	"TRBV7-4"	90	12762	0.00705218617771509
"381"	"hemC_27a"	"TRBV7-6"	47	12762	0.00368280833725121
"382"	"hemC_27a"	"TRBV7-7"	2	12762	0.000156715248393669
"383"	"hemC_27a"	"TRBV7-8"	1	12762	7.83576241968344e-05
"384"	"hemC_27a"	"TRBV7-9"	407	12762	0.0318915530481116
"385"	"hemC_27a"	"TRBV9"	12	12762	0.000940291490362012
"386"	"hemC_27b"	"TRBV1"	0	14723	0
"387"	"hemC_27b"	"TRBV10-1"	19	14723	0.00129049786049039
"388"	"hemC_27b"	"TRBV10-2"	16	14723	0.00108673504041296
"389"	"hemC_27b"	"TRBV10-3"	148	14723	0.0100522991238199
"390"	"hemC_27b"	"TRBV11-1"	158	14723	0.010731508524078
"391"	"hemC_27b"	"TRBV11-2"	238	14723	0.0161651837261428
"392"	"hemC_27b"	"TRBV11-3"	1	14723	6.792094002581e-05
"393"	"hemC_27b"	"TRBV12-34"	1521	14723	0.103307749779257
"394"	"hemC_27b"	"TRBV12-5"	9	14723	0.00061128846023229
"395"	"hemC_27b"	"TRBV13"	403	14723	0.0273721388304014
"396"	"hemC_27b"	"TRBV14"	38	14723	0.00258099572098078
"397"	"hemC_27b"	"TRBV15"	417	14723	0.0283230319907628
"398"	"hemC_27b"	"TRBV16"	0	14723	0
"399"	"hemC_27b"	"TRBV18"	220	14723	0.0149426068056782
"400"	"hemC_27b"	"TRBV19"	1259	14723	0.0855124634924947
"401"	"hemC_27b"	"TRBV2"	2	14723	0.00013584188005162
"402"	"hemC_27b"	"TRBV20-1"	365	14723	0.0247911431094206
"403"	"hemC_27b"	"TRBV21-1"	5	14723	0.00033960470012905
"404"	"hemC_27b"	"TRBV23-1"	0	14723	0
"405"	"hemC_27b"	"TRBV24-1"	142	14723	0.00964477348366501
"406"	"hemC_27b"	"TRBV25-1"	3	14723	0.00020376282007743
"407"	"hemC_27b"	"TRBV26"	0	14723	0
"408"	"hemC_27b"	"TRBV27"	759	14723	0.0515519934795898
"409"	"hemC_27b"	"TRBV28"	139	14723	0.00944101066358758
"410"	"hemC_27b"	"TRBV29-1"	1095	14723	0.0743734293282619
"411"	"hemC_27b"	"TRBV3-1"	0	14723	0
"412"	"hemC_27b"	"TRBV3-2"	0	14723	0
"413"	"hemC_27b"	"TRBV30"	305	14723	0.020715886707872
"414"	"hemC_27b"	"TRBV4-1"	10	14723	0.0006792094002581
"415"	"hemC_27b"	"TRBV4-2"	19	14723	0.00129049786049039
"416"	"hemC_27b"	"TRBV4-3"	133	14723	0.00903348502343272
"417"	"hemC_27b"	"TRBV5-1"	200	14723	0.013584188005162
"418"	"hemC_27b"	"TRBV5-3"	11	14723	0.000747130340283909
"419"	"hemC_27b"	"TRBV5-4"	246	14723	0.0167085512463492
"420"	"hemC_27b"	"TRBV5-5"	162	14723	0.0110031922841812
"421"	"hemC_27b"	"TRBV5-6"	700	14723	0.047544658018067
"422"	"hemC_27b"	"TRBV5-7"	6	14723	0.00040752564015486
"423"	"hemC_27b"	"TRBV5-8"	6	14723	0.00040752564015486
"424"	"hemC_27b"	"TRBV6-1"	415	14723	0.0281871901107111
"425"	"hemC_27b"	"TRBV6-23"	302	14723	0.0205121238877946
"426"	"hemC_27b"	"TRBV6-4"	301	14723	0.0204442029477688
"427"	"hemC_27b"	"TRBV6-5"	3316	14723	0.225225837125586
"428"	"hemC_27b"	"TRBV6-6"	362	14723	0.0245873802893432
"429"	"hemC_27b"	"TRBV6-7"	0	14723	0
"430"	"hemC_27b"	"TRBV6-8"	2	14723	0.00013584188005162
"431"	"hemC_27b"	"TRBV6-9"	1	14723	6.792094002581e-05
"432"	"hemC_27b"	"TRBV7-1"	0	14723	0
"433"	"hemC_27b"	"TRBV7-2"	598	14723	0.0406167221354344
"434"	"hemC_27b"	"TRBV7-3"	9	14723	0.00061128846023229
"435"	"hemC_27b"	"TRBV7-4"	16	14723	0.00108673504041296
"436"	"hemC_27b"	"TRBV7-6"	160	14723	0.0108673504041296
"437"	"hemC_27b"	"TRBV7-7"	4	14723	0.00027168376010324
"438"	"hemC_27b"	"TRBV7-8"	6	14723	0.00040752564015486
"439"	"hemC_27b"	"TRBV7-9"	471	14723	0.0319907627521565
"440"	"hemC_27b"	"TRBV9"	5	14723	0.00033960470012905
"441"	"hemC_28"	"TRBV1"	0	25987	0
"442"	"hemC_28"	"TRBV10-1"	64	25987	0.00246276984646169
"443"	"hemC_28"	"TRBV10-2"	44	25987	0.00169315426944241
"444"	"hemC_28"	"TRBV10-3"	1860	25987	0.0715742486627929
"445"	"hemC_28"	"TRBV11-1"	140	25987	0.00538730903913495
"446"	"hemC_28"	"TRBV11-2"	1225	25987	0.0471389540924308
"447"	"hemC_28"	"TRBV11-3"	738	25987	0.0283988147920114
"448"	"hemC_28"	"TRBV12-34"	428	25987	0.0164697733482126
"449"	"hemC_28"	"TRBV12-5"	16	25987	0.000615692461615423
"450"	"hemC_28"	"TRBV13"	4	25987	0.000153923115403856
"451"	"hemC_28"	"TRBV14"	91	25987	0.00350175087543772
"452"	"hemC_28"	"TRBV15"	1077	25987	0.0414437988224882
"453"	"hemC_28"	"TRBV16"	0	25987	0
"454"	"hemC_28"	"TRBV18"	476	25987	0.0183168507330588
"455"	"hemC_28"	"TRBV19"	1763	25987	0.0678416131142494
"456"	"hemC_28"	"TRBV2"	79	25987	0.00303998152922615
"457"	"hemC_28"	"TRBV20-1"	1463	25987	0.0562973794589602
"458"	"hemC_28"	"TRBV21-1"	129	25987	0.00496402047177435
"459"	"hemC_28"	"TRBV23-1"	11	25987	0.000423288567360603
"460"	"hemC_28"	"TRBV24-1"	218	25987	0.00838880978951014
"461"	"hemC_28"	"TRBV25-1"	6	25987	0.000230884673105784
"462"	"hemC_28"	"TRBV26"	0	25987	0
"463"	"hemC_28"	"TRBV27"	1633	25987	0.0628391118636241
"464"	"hemC_28"	"TRBV28"	328	25987	0.0126216954631162
"465"	"hemC_28"	"TRBV29-1"	776	25987	0.029861084388348
"466"	"hemC_28"	"TRBV3-1"	0	25987	0
"467"	"hemC_28"	"TRBV3-2"	1	25987	3.84807788509639e-05
"468"	"hemC_28"	"TRBV30"	560	25987	0.0215492361565398
"469"	"hemC_28"	"TRBV4-1"	18	25987	0.000692654019317351
"470"	"hemC_28"	"TRBV4-2"	39	25987	0.00150075037518759
"471"	"hemC_28"	"TRBV4-3"	25	25987	0.000962019471274099
"472"	"hemC_28"	"TRBV5-1"	406	25987	0.0156231962134914
"473"	"hemC_28"	"TRBV5-3"	0	25987	0
"474"	"hemC_28"	"TRBV5-4"	234	25987	0.00900450225112556
"475"	"hemC_28"	"TRBV5-5"	638	25987	0.024550736906915
"476"	"hemC_28"	"TRBV5-6"	371	25987	0.0142763689537076
"477"	"hemC_28"	"TRBV5-7"	15	25987	0.000577211682764459
"478"	"hemC_28"	"TRBV5-8"	6	25987	0.000230884673105784
"479"	"hemC_28"	"TRBV6-1"	1328	25987	0.0511024743140801
"480"	"hemC_28"	"TRBV6-23"	1583	25987	0.0609150729210759
"481"	"hemC_28"	"TRBV6-4"	199	25987	0.00765767499134182
"482"	"hemC_28"	"TRBV6-5"	3771	25987	0.145111017046985
"483"	"hemC_28"	"TRBV6-6"	1299	25987	0.0499865317274022
"484"	"hemC_28"	"TRBV6-7"	1	25987	3.84807788509639e-05
"485"	"hemC_28"	"TRBV6-8"	0	25987	0
"486"	"hemC_28"	"TRBV6-9"	92	25987	0.00354023165428868
"487"	"hemC_28"	"TRBV7-1"	0	25987	0
"488"	"hemC_28"	"TRBV7-2"	916	25987	0.035248393427483
"489"	"hemC_28"	"TRBV7-3"	257	25987	0.00988956016469773
"490"	"hemC_28"	"TRBV7-4"	0	25987	0
"491"	"hemC_28"	"TRBV7-6"	434	25987	0.0167006580213184
"492"	"hemC_28"	"TRBV7-7"	16	25987	0.000615692461615423
"493"	"hemC_28"	"TRBV7-8"	18	25987	0.000692654019317351
"494"	"hemC_28"	"TRBV7-9"	1174	25987	0.0451764343710317
"495"	"hemC_28"	"TRBV9"	16	25987	0.000615692461615423
"496"	"hemC_29"	"TRBV1"	0	24075	0
"497"	"hemC_29"	"TRBV10-1"	61	24075	0.002533748701973
"498"	"hemC_29"	"TRBV10-2"	42	24075	0.00174454828660436
"499"	"hemC_29"	"TRBV10-3"	337	24075	0.0139979231568017
"500"	"hemC_29"	"TRBV11-1"	547	24075	0.0227206645898235
"501"	"hemC_29"	"TRBV11-2"	317	24075	0.0131671858774663
"502"	"hemC_29"	"TRBV11-3"	208	24075	0.00863966770508827
"503"	"hemC_29"	"TRBV12-34"	520	24075	0.0215991692627207
"504"	"hemC_29"	"TRBV12-5"	93	24075	0.00386292834890966
"505"	"hemC_29"	"TRBV13"	199	24075	0.00826583592938733
"506"	"hemC_29"	"TRBV14"	142	24075	0.00589823468328141
"507"	"hemC_29"	"TRBV15"	231	24075	0.00959501557632399
"508"	"hemC_29"	"TRBV16"	0	24075	0
"509"	"hemC_29"	"TRBV18"	1044	24075	0.0433644859813084
"510"	"hemC_29"	"TRBV19"	2385	24075	0.0990654205607477
"511"	"hemC_29"	"TRBV2"	58	24075	0.00240913811007269
"512"	"hemC_29"	"TRBV20-1"	837	24075	0.0347663551401869
"513"	"hemC_29"	"TRBV21-1"	219	24075	0.00909657320872274
"514"	"hemC_29"	"TRBV23-1"	25	24075	0.00103842159916926
"515"	"hemC_29"	"TRBV24-1"	698	24075	0.0289927310488058
"516"	"hemC_29"	"TRBV25-1"	3	24075	0.000124610591900312
"517"	"hemC_29"	"TRBV26"	0	24075	0
"518"	"hemC_29"	"TRBV27"	777	24075	0.0322741433021807
"519"	"hemC_29"	"TRBV28"	196	24075	0.00814122533748702
"520"	"hemC_29"	"TRBV29-1"	1047	24075	0.0434890965732087
"521"	"hemC_29"	"TRBV3-1"	6	24075	0.000249221183800623
"522"	"hemC_29"	"TRBV3-2"	0	24075	0
"523"	"hemC_29"	"TRBV30"	4	24075	0.000166147455867082
"524"	"hemC_29"	"TRBV4-1"	69	24075	0.00286604361370716
"525"	"hemC_29"	"TRBV4-2"	500	24075	0.0207684319833853
"526"	"hemC_29"	"TRBV4-3"	1	24075	4.15368639667705e-05
"527"	"hemC_29"	"TRBV5-1"	875	24075	0.0363447559709242
"528"	"hemC_29"	"TRBV5-3"	148	24075	0.00614745586708204
"529"	"hemC_29"	"TRBV5-4"	347	24075	0.0144132917964694
"530"	"hemC_29"	"TRBV5-5"	356	24075	0.0147871235721703
"531"	"hemC_29"	"TRBV5-6"	919	24075	0.0381723779854621
"532"	"hemC_29"	"TRBV5-7"	29	24075	0.00120456905503634
"533"	"hemC_29"	"TRBV5-8"	18	24075	0.000747663551401869
"534"	"hemC_29"	"TRBV6-1"	1899	24075	0.0788785046728972
"535"	"hemC_29"	"TRBV6-23"	234	24075	0.0097196261682243
"536"	"hemC_29"	"TRBV6-4"	498	24075	0.0206853582554517
"537"	"hemC_29"	"TRBV6-5"	4094	24075	0.170051921079958
"538"	"hemC_29"	"TRBV6-6"	1039	24075	0.0431568016614746
"539"	"hemC_29"	"TRBV6-7"	0	24075	0
"540"	"hemC_29"	"TRBV6-8"	0	24075	0
"541"	"hemC_29"	"TRBV6-9"	97	24075	0.00402907580477674
"542"	"hemC_29"	"TRBV7-1"	0	24075	0
"543"	"hemC_29"	"TRBV7-2"	651	24075	0.0270404984423676
"544"	"hemC_29"	"TRBV7-3"	45	24075	0.00186915887850467
"545"	"hemC_29"	"TRBV7-4"	697	24075	0.028951194184839
"546"	"hemC_29"	"TRBV7-6"	231	24075	0.00959501557632399
"547"	"hemC_29"	"TRBV7-7"	46	24075	0.00191069574247144
"548"	"hemC_29"	"TRBV7-8"	9	24075	0.000373831775700935
"549"	"hemC_29"	"TRBV7-9"	1234	24075	0.0512564901349948
"550"	"hemC_29"	"TRBV9"	43	24075	0.00178608515057113
"551"	"hemC_3"	"TRBV1"	0	46630	0
"552"	"hemC_3"	"TRBV10-1"	290	46630	0.00621917220673386
"553"	"hemC_3"	"TRBV10-2"	250	46630	0.00536135535063264
"554"	"hemC_3"	"TRBV10-3"	1149	46630	0.0246407891915076
"555"	"hemC_3"	"TRBV11-1"	446	46630	0.00956465794552863
"556"	"hemC_3"	"TRBV11-2"	454	46630	0.00973622131674887
"557"	"hemC_3"	"TRBV11-3"	42	46630	0.000900707698906283
"558"	"hemC_3"	"TRBV12-34"	2025	46630	0.0434269783401244
"559"	"hemC_3"	"TRBV12-5"	78	46630	0.00167274286939738
"560"	"hemC_3"	"TRBV13"	3084	46630	0.0661376796054042
"561"	"hemC_3"	"TRBV14"	250	46630	0.00536135535063264
"562"	"hemC_3"	"TRBV15"	731	46630	0.0156766030452498
"563"	"hemC_3"	"TRBV16"	0	46630	0
"564"	"hemC_3"	"TRBV18"	1224	46630	0.0262491957966974
"565"	"hemC_3"	"TRBV19"	5488	46630	0.117692472657088
"566"	"hemC_3"	"TRBV2"	19	46630	0.000407463006648081
"567"	"hemC_3"	"TRBV20-1"	459	46630	0.00984344842376153
"568"	"hemC_3"	"TRBV21-1"	106	46630	0.00227321466866824
"569"	"hemC_3"	"TRBV23-1"	8	46630	0.000171563371220244
"570"	"hemC_3"	"TRBV24-1"	752	46630	0.016126956894703
"571"	"hemC_3"	"TRBV25-1"	6	46630	0.000128672528415183
"572"	"hemC_3"	"TRBV26"	0	46630	0
"573"	"hemC_3"	"TRBV27"	2802	46630	0.0600900707698906
"574"	"hemC_3"	"TRBV28"	111	46630	0.00238044177568089
"575"	"hemC_3"	"TRBV29-1"	2752	46630	0.0590177996997641
"576"	"hemC_3"	"TRBV3-1"	0	46630	0
